"","Hd12_1","Hd12_2","Hd12_3","Hd12_4","Md6_1","Md6_2","Md6_3","Md6_4"
"EFEMP1",10.052398889656,9.98806329448767,9.93853657377325,9.7965201292072,4.9313222195448,5.92499299689961,4.66138804848558,5.70836278018759
"GLUL",9.75421951871673,9.86850453650117,9.75194574661544,9.75618135833494,10.8261454454758,10.8684559599013,10.8337042202564,10.8374981860488
"AFAP1L1",10.8710416778953,10.9912281898592,10.8507645785797,10.9442691930047,6.33449963987601,5.56403949586418,6.17380594574285,5.82777908098106
"WIPF3",5.74352388826396,5.94202822993031,5.6086612958969,6.06467929195893,0,0.69796140894036,0,0
"GDI1",10.9938302361976,10.8466526648399,10.8662093576856,10.9119003689996,11.4268325080211,11.4876246314129,11.4388336725632,11.4078381402623
"MCM7",10.0632089406207,9.97154154871006,9.9114691302603,9.82604575804464,11.7020098633903,11.7689377156871,11.6763964484763,11.6035406141032
"AXL",10.96865248553,10.9430346416768,10.9703195543069,10.9929859428104,12.7029261986763,12.6903016870969,12.729348181412,12.7303344113586
"BCL2L2",10.1734906085247,10.2450943968607,10.0783327674972,10.4187551282681,9.8902823669703,9.96502171260986,9.88430769192978,9.85522756424571
"PTTG2",0,0,0,0,11.8408244314496,12.0473442863723,11.7861578606493,11.910714257861
"EPDR1",12.82216333626,12.8680824215994,12.8924401054138,12.8276177121221,11.7345034589686,11.7612084833768,11.6787809822544,11.7037753859447
"CHFR",7.73388518783217,7.70711910197042,7.65686032553325,7.87003457430753,9.66804543375262,9.74726302868868,9.53006705965777,9.64297060355342
"DOCK9",9.16313059077902,9.60686922181317,9.64982480987387,9.61374925981645,7.03177863029522,6.82646982003854,7.11051743619,7.21281283409033
"PIR",8.53116731296723,8.07618253365272,8.28764070741645,7.62775539180411,7.88998027504253,7.94785069807435,8.09046665722112,7.62619575995056
"IMPDH1",9.24427873497654,9.22197039415341,9.18902000545852,9.10867928687979,9.91182910033617,9.87594854295216,9.97375705911748,9.96109108309255
"NUCB2",9.4075551694575,9.29533284769004,9.23499147017232,9.19235099272948,10.6410215015352,10.7948224669301,10.884538418179,10.7962489757527
"FBXW9",7.69635854829639,7.64989766782358,7.95074737125789,7.93862140459093,9.32841080971167,9.37726843555475,9.12818485017965,9.35379132311695
"MTBP",4.44818394610444,4.88558276677753,5.23451083787649,4.75573918875872,9.55041739473342,9.68001041435716,9.71545646817886,9.66016938922851
"COL4A2",10.3945202683897,10.6217062141322,10.5352294408967,10.5897994922191,9.91332244914887,9.93324631835469,10.0507702955293,10.1137616437152
"TMEM144",6.9643300707288,7.20916753823039,7.31917685243473,7.05741618576157,6.80420120376245,6.80829195307483,7.00220815520339,7.37312339594906
"NMI",8.88759354741048,8.86939771021872,8.76287875601696,8.67235216027908,8.76272152670966,8.85589168100485,8.7920746671592,8.71895374706107
"EEPD1",7.72414084318783,7.8396765655689,7.47709282269168,7.50818077746353,4.04589625194127,4.46689095671928,5.35980097130368,4.9287326008062
"CCND1",13.5676812326496,13.7038469388598,13.6905641366671,13.6828007611868,11.9935461992553,11.9573501065885,12.0780125201558,11.9784502270763
"SIAH2",9.35249520649174,9.40439520749815,9.25022263969051,9.21734032127444,9.54014501876492,9.8052516178122,9.49013572952023,9.65644455312612
"COL6A1",13.4958408194262,13.5616817188347,13.577086452495,13.6144710842651,13.2124054771048,12.9653040063428,13.1031436633616,13.2035165765946
"PSIP1",9.2763799344366,9.23726637409844,9.15978468665828,9.12254800720831,10.8951571235705,10.9888023909865,11.1382196356127,11.039775778929
"FANCD2",5.50829693046676,5.27587222528104,5.53187515794268,4.99715565949259,7.98830692353987,7.89999741309659,8.06852134797411,8.14740170170456
"CCDC146",5.90672543772871,5.98717874095894,6.10795104246384,6.2902220299855,2.58527137547246,0,1.93801005022349,2.23534169500509
"TCF7",3.46031123184899,4.21700211412218,3.82902345227606,4.3705478899695,8.54189147407723,8.31814442193419,8.26589919449234,8.4829372014674
"DUSP1",11.0746137255956,11.0160213680549,10.9176675969993,10.891813416482,10.0582496065562,10.2764587698256,10.1618325640398,10.0866472827893
"ZBTB7B",9.20549055598295,9.43783016062452,9.3326576011848,9.24197919257752,9.49793213406999,9.42833806045237,9.39899683890624,9.44808022429576
"HLTF",9.62468682358285,9.78261916252357,9.69364404804922,9.5286345387503,9.23605662668535,9.29269041395534,9.28448756436235,9.31775441490845
"FIGNL1",7.26321408770217,7.61825000449287,7.61347472316117,7.34712553780458,9.89873415709072,9.99566945395017,10.0555967985461,10.1074365129425
"HSF2",9.23884830755965,9.41286941240316,9.43185615921346,8.97509438660541,8.46421270513219,8.39922082274912,8.51941456206871,8.63918438722085
"ENTR1",9.91561482692748,9.73477608052585,9.96575159471829,9.89271088497262,9.24165289367454,9.31265664050526,9.23498933884272,9.39204373058351
"GMFB",10.5090623433092,10.7073706385835,10.584367983508,10.6002093129081,11.56083363081,11.529132004154,11.6371855586926,11.5893108932791
"CSE1L",10.8247610728785,10.9658783000486,11.0004262263512,10.8706205609401,11.6097230760276,11.5840329534977,11.5877795707881,11.6197882528352
"NT5E",12.0385456357089,12.1723110723679,12.1139537622097,12.0096771095621,7.40398209854881,7.25550830421989,7.34553426853692,7.32318899908883
"TPM1",12.9765275729475,12.9238576847279,12.9289373920235,12.8785598902532,13.5592204180667,13.5861384421764,13.6083749836188,13.5827585377436
"PHGDH",9.38073711290803,9.32303870314215,9.12808955987279,9.1955336150421,12.5940500559228,12.7005778925695,12.5574666498449,12.6234963479084
"TBC1D19",9.95897298860373,10.2701915505122,10.1234938511662,9.96422710852187,10.2829376217319,10.2119635605617,10.1871433009904,10.1474565312372
"NSD2",8.19815148359644,8.29410098617515,8.34242208302024,8.36822670243229,9.2945542944247,9.2104267881055,9.38719418340559,9.3066115585787
"ATAD5",5.28371079781944,4.98867265798679,4.79707576852508,4.85794711288399,8.44625668134163,8.35645320164611,8.42703916042293,8.45279911018411
"MOCOS",8.76996423204055,8.95883253739411,8.91894579562321,8.82667114763778,6.87484613340099,6.50621948525905,6.50070806548046,6.39607050195109
"SLC16A3",10.1621082847151,10.0557524425155,9.94184338065794,10.1941438161615,9.81905349910157,9.91851776515423,9.74728727173247,9.68894692118824
"POLQ",5.31768073498454,5.53856341685054,5.32858709637551,5.32889454559373,7.80425088119599,7.47841015424644,7.81429464754592,7.63711947702239
"NUP107",8.33172095379504,8.37420134839381,8.33867916849232,8.28371955197896,11.2900694267235,11.3126549680324,11.3198808149998,11.3015538631519
"IGSF8",10.1763325246062,10.0825768400681,10.0378779511592,10.1793201247076,9.19878186791716,9.32549938148454,9.14884996784297,9.28504593661973
"POLK",8.05094331898381,8.36370917089091,8.21019067077337,8.32847081071351,8.99012960112542,9.12974620211183,9.27247570899439,9.2251708548396
"EIF4E2",9.81918036642386,9.81460214372233,9.72889950939425,9.87447948933468,10.1233009047964,10.2304190993887,10.1843663529116,10.1817050710307
"DTL",6.54775284489955,7.04678885165171,6.35990083134855,6.53158992319083,8.15737924184406,8.12663699993221,8.14849495165363,8.0730512736239
"SLC25A39",11.1307756363822,10.7972884995341,10.8468919695721,10.885895602598,11.2859446772154,11.3613883436112,11.2089027692877,11.3254316553414
"FAM180A",8.42122515198464,7.89692173126126,8.00709616647084,8.16409708824256,5.22103567871413,5.25581379977107,5.25743099596863,4.32670866823093
"MCM8",7.25760603476811,7.10329443044552,7.01540360391238,7.0802340365795,8.30401974273416,8.29786053276706,8.65162064272996,8.26973641705321
"EFHD2",10.6114206150966,10.4463437267763,10.537656909904,10.5076943160786,10.1848276041952,10.1835224732142,10.2393449547373,10.2041037443009
"LITAF",7.00575761203566,6.65804325842535,7.07176407285735,7.10684470812522,11.0374376579162,11.0246434654602,10.9553026620608,11.0746736866707
"RAPGEF4",3.84200619956466,3.49704437604334,2.40058436603261,3.25850297151031,4.2893008325658,3.45206900015164,4.06669955400637,3.34652673296619
"POSTN",12.16037603285,12.3525547947051,12.3892137934673,12.3317327839271,11.4050377692707,11.3512094884463,11.3415016190095,11.3350476888062
"KLHL40",9.75631266020574,9.48501036790166,9.62227585831323,9.81821999450782,8.38945359500288,8.20789739699921,8.08507330180929,8.3700342121134
"IFT81",8.2526964025014,8.35358194139737,8.28316249253096,8.14464932336298,8.4228888978097,8.61228808751013,8.69574424624531,8.72531942771719
"CACHD1",3.53068935924488,2.62564170492301,3.58109588003592,3.36687719394494,6.66916071362136,6.74481377928577,6.83396400791878,6.77625288443424
"CASP7",9.51986476559926,9.73248517494345,9.23385641681274,9.4662362075709,8.30314017744338,8.27908808111989,8.23519317648544,8.21320282968308
"FAM72A",5.14996528098995,5.13355671380259,4.09860625458663,3.77863984468837,7.55518253902312,7.63652544971066,7.63463780511874,7.70160587795792
"GOLGA7",11.0419842445775,10.9680074436738,10.9458932489836,10.878273086268,10.1266704857239,10.1238994848686,10.1156366907879,10.2444301963393
"PKN2",9.25876796330246,9.3673617990206,9.44471444966442,9.35570828467294,9.7722155587386,9.65472827225887,9.90106944504027,9.75893408068439
"INAFM2",9.83963902675083,9.99272406179302,9.98023269536627,9.89137268580118,9.28667108193005,9.61989277925422,9.43233294310515,9.55467705972672
"CAPN1",10.5499149565804,10.5317436867918,10.5160032303306,10.630431881548,9.49772421557324,9.44468994900279,9.3059555878964,9.44064505060336
"LUM",13.2685285257536,13.1889793283621,13.2222974552864,13.0715386576929,8.20065999666699,8.32257087044585,7.92395988915393,8.06658190293553
"CDH15",12.3026828894667,12.2505700986017,12.3472255487362,12.3586085728564,12.0452975665488,12.1908157914692,12.0471994868345,12.0975111471839
"HACD4",4.34743574242674,4.34686349747671,4.37616688100146,4.97937463684061,9.34437183542558,9.18848165956847,9.20983603694132,9.17810598686556
"ACVR1B",8.56805151772327,8.71050379740001,8.68518257125815,8.61146364024475,7.06364819766441,7.04164131802947,7.36949282786383,7.02503383070648
"MYOM1",9.33484306589525,9.43485365723311,9.30887484194398,9.30659136757802,7.92750823278065,7.80893878019319,7.94466926286884,8.01861610888047
"RPIA",9.12935252972466,8.6660122367463,8.96204309978932,8.84496287887865,7.60558040461228,7.69979543955948,7.70381783700197,7.5458812612724
"TMEM63B",10.2984637378174,10.4044173672451,10.2946340777825,10.5079388564193,9.1563347581588,9.07616795154292,9.02845461623834,8.98368898732495
"UBL4A",10.1116436702519,9.93406488485489,10.056734756765,9.95338268960324,10.673931404742,10.5479854201132,10.6215525157124,10.5797710281097
"TBC1D32",6.84021628942065,6.83864885669257,6.96124415437897,6.72786508215989,7.81602045145983,7.63909713472123,7.94519874835576,7.62746814941064
"CENPU",8.74319804311906,8.51544362815103,8.47278864078803,8.09985423131331,7.39780263671993,7.60923220238466,7.58398470306983,7.38934145761461
"WDHD1",7.23951329137532,7.0153261394697,7.14256765806357,7.16357376300234,8.83326845389792,8.70563377644199,8.94569487985223,8.87234755084618
"IVNS1ABP",10.875341291923,10.8559360356396,10.7938881901381,10.8536907672531,13.1687455478948,13.0999566049602,13.1885970080102,13.155982509809
"ARHGEF2",11.2687484755578,11.3581749068439,11.3714248568298,11.3720253139145,11.1627576363929,11.093253675687,11.1657840667667,11.1568765318848
"CDC42EP4",7.57134026502787,7.90977599848748,7.82048331482105,7.6164015153831,9.29594127876573,9.33037629761205,9.07858000142871,9.17739442745126
"TRIOBP",9.72975441878443,9.59870807144378,9.661630956146,9.54036986372972,8.44645118325577,8.39456894972975,8.43018311101959,8.38159159822803
"BORA",5.36973764359611,6.62308876020873,6.10143158625178,5.41951238360764,9.03790969889422,8.93974800295737,9.00178029609468,8.99517086425868
"SLC6A8",9.64951169425087,9.63592738629826,9.8017911987895,9.72600139581842,10.0094685054955,9.87621978592775,9.97376361319923,10.07172497544
"ULBP1",6.61087823061724,7.12392958218721,7.38187241205904,7.45943939348222,9.57431224442619,9.38296871265188,9.5624792739837,9.34639592975604
"AP5Z1",8.92304380408986,8.91790957740968,9.15684564526854,8.98223806549475,6.94830061479927,6.86004270176428,6.6586085229517,6.78061287187283
"SGO1",5.09277671270804,4.51145389332495,4.42606933637849,5.22004608129687,9.68125976383085,9.77354263854015,9.83758954067212,9.73224919703198
"AIRE",8.147842268387,8.02251641364184,8.08583518241216,8.05184230512662,4.0632252807732,3.83876586579243,3.95995078395747,4.04787613223573
"HOPX",4.61889504760001,4.57531720176058,4.79214756992978,5.07529932786985,9.41180771944365,9.07601945303977,9.38029109589156,9.19367894407917
"ZNF678",5.72450471619583,6.07466295656211,6.43167163817581,5.99357522098177,7.17987017152357,7.38713121161734,7.00042632058254,7.29720667561606
"PDXK",9.88149135879523,9.86486188221117,9.91283621027489,9.9405036392396,7.45817788898152,7.20758839436846,7.44738416905068,7.38546680396618
"FAM8A1",9.98941646990413,10.1974276023905,10.0501727905003,9.95907046454717,10.9301774527609,10.8291014388455,11.0246884458355,10.919124208731
"CELF2",10.4717210974778,10.6954717015858,10.7781219849924,10.725213779595,8.74784454613111,8.69671846047225,8.77213485875582,8.79508226240548
"SH3BP5",7.79471580215115,8.06620076357172,7.87483551313528,7.88558382000245,9.5149633118498,9.4826189135384,9.58796110288764,9.54186298508662
"GPD2",8.23726130543827,8.33579517386359,8.34613904920055,8.37140685099331,10.4870670827337,10.334958565968,10.6249378624809,10.558873808615
"TP53INP2",10.9570586206853,11.1117834968509,11.1924949798276,11.1277952931416,10.0294259345509,10.003009542214,10.0323034045201,10.226597068555
"NCAPH",6.66804370446537,6.88632602853093,6.46108911019555,6.92912158453838,10.549113143518,10.6568959569408,10.6020622009876,10.6258413383735
"PTN",6.47859092537956,6.96634321644639,6.36509683160924,6.4144731767556,10.2367730077823,10.2709635140687,10.534164200689,10.5175661873506
"GLIPR1",9.90553461633333,9.9921536672405,10.0517564407276,9.81798331161973,6.96539815890549,7.21663136699279,6.87425935950603,6.68030975383233
"POR",9.96387240955617,9.8445868695151,9.88458277782093,9.86063303766657,9.62692794140873,9.7912630736373,9.83800817759408,9.90496571017457
"ULBP2",8.99350157334683,9.05953064532363,8.75075800664066,9.23716238108302,9.57431224442619,9.38296871265188,9.5624792739837,9.34639592975604
"BAK1",10.0053480855562,9.94159824475441,9.9530974540056,9.75752384542556,11.0447959449689,11.1614604654065,11.1051138524235,11.1836590638482
"DDIAS",5.72905460631799,5.15334111032835,5.67840759692561,5.07019744874427,8.8959058682999,8.72068705663109,8.93906052390833,8.88852325820049
"NADK",9.32970220988355,9.12831303074673,9.11348825872498,9.36365317398585,12.1015201686621,12.034144732553,12.0799816642252,12.0496448223852
"GRN",13.6128555806381,13.5368664607426,13.6341863502129,13.6093121436697,12.7920329125339,12.8795268451935,12.7890433052007,12.8737388420862
"ATF2",9.68413944986045,9.81182117450767,9.82880150196452,9.79945382105161,9.57195374942594,9.49039137584482,9.57597974311711,9.60212574846935
"MYBL1",8.70220494831632,8.93836206274426,8.94093186986316,8.89536027944168,8.597925528147,8.58983627671588,8.50241445693545,8.59662579680866
"TMEM154",4.40033540199508,4.71838368398082,3.86227837931391,4.28794057757661,3.50858770953553,3.71644918789538,4.71443313163501,4.57348246113837
"ANP32E",10.3584358320169,10.3046917875719,10.3552667103332,10.304167849786,12.7204403239255,12.6737203843744,12.8464243957306,12.7456602148605
"CDK8",8.9008580050658,8.57239635311051,8.62215749522948,8.70392380000578,8.78964170758791,8.84825884298016,8.90631184902887,8.8044199237342
"ZFYVE21",7.87949269690158,7.66757896245588,7.90529359529893,7.70946452917609,10.5304738692348,10.6423550439578,10.471687564675,10.5307252777858
"MMP15",8.69833325534879,8.86899271511261,8.82268652224845,8.61428247089017,6.74585514318219,6.74430695518477,7.10686630401824,6.74322354782055
"CDC45",6.81234614353752,6.58658858751034,6.42636571608429,6.36306567762114,9.94339831405019,9.93024706145028,9.87213612552328,9.99329969576856
"UEVLD",9.24053919057312,9.44847741113174,9.30137627643471,9.0860905704493,9.09821746533456,8.91320615984691,9.25748177534323,9.10835148290029
"SRPK3",10.3916368940025,10.2608305614782,10.3079309666138,10.3518051378853,7.74801392815108,7.94630153451168,8.06079766617957,8.00678573318531
"ABRA",3.3890351508877,3.88492338818895,3.92979877445319,3.85199654209418,8.37431050205212,8.47623208500589,8.33852550155446,8.42046417689863
"CEP70",8.07545817631845,7.61170699029506,8.05952587110624,8.12691734313843,7.95281138763231,7.94245916768763,8.0022506834763,7.9562745458945
"TECPR1",8.89336993812589,8.89624200047618,8.92094087014103,9.10733971016079,6.31969832559385,6.09243642565487,6.26821467205089,6.00723295065619
"XXYLT1",8.47472313357163,8.51856970755211,8.57050176221234,8.65769643159253,9.83081577478893,9.73887177218442,9.64997932987624,9.75706406733728
"FOXS1",5.9819915005025,4.98578741283871,6.38578142577334,5.68733593449353,10.0628211974765,10.3092754826719,10.0584016907396,10.0780214562543
"BRCA1",6.82591794021454,6.83506009501663,6.96940089910216,6.82844409266042,8.9388390284945,8.79189823042611,9.00905784885194,8.77254066943269
"NUP205",8.93884327523653,9.07471223802563,8.86284925785381,9.05313515361865,10.6819560191272,10.5165037775635,10.6450270659102,10.667867808565
"SEMA6B",11.126442994835,10.9676799088462,10.9652258850112,11.1727288609504,6.52202838586535,6.56535667852888,5.75566934545202,6.83326594084394
"STAC3",13.7301600045118,13.6165716196663,13.5310892546205,13.6323322288393,8.60462811567713,9.00698315720648,8.74320208527653,8.72260190351577
"PRKCA",8.8423462545663,8.92542798150671,9.00459595184911,8.93537412662264,8.66527829694941,8.59868826997319,8.76355560547237,8.76047238099038
"EDNRA",9.33551730903063,9.49956148347487,9.22171253466203,9.31723773363546,8.45384446885652,8.46363548925004,8.48435852539467,8.44029486686675
"PLD2",7.77872842420121,7.51297062125089,7.42064260667367,7.69114490274211,8.65397456078467,8.5863945191116,8.76345912673831,8.67680418866634
"PLEKHB2",10.918782419259,10.9667213621439,10.9543497760353,11.0393917017329,10.7806071310919,10.8030313713981,10.787014463794,10.7951909242698
"CAV2",11.9063282021935,11.6979200529456,11.8272431591412,11.600850899563,10.7704906945959,10.9594403423203,10.862380975448,10.7712112472306
"KLHL41",13.4660243038111,13.4977452523065,13.5652783511503,13.5178609732953,11.2295062246305,11.1978152023179,11.1267422108637,11.0771232368381
"NUSAP1",5.17093537402177,4.99079029684348,4.31848893241356,4.70675475507385,10.662848562789,10.6804804504782,10.9104067439787,10.7571961431944
"CEP152",6.04583607726276,6.26451153597131,6.00540766750862,5.77991683340054,8.38594178068873,8.13692739847406,8.34444524949193,8.4231383407103
"MTFR2",5.74195164704514,4.79938875645908,6.15539545226163,5.84985390341388,8.9229490711991,8.49960055790571,8.85409579363747,8.84725052775722
"CEP41",7.10200424707986,7.32407940182344,7.23704194178395,7.22409128463167,8.46193349643327,8.35433186359761,8.05395871898983,8.20688820264441
"ARVCF",8.43055755627597,8.49599838517177,8.35356544400568,8.49846601520633,7.34837963905177,7.68423015854416,7.52914964776586,7.26076615861135
"TTYH3",10.759404297066,10.9597554182412,11.0123886198313,11.0157271278225,9.07102334273444,9.09102657749296,9.01631936921662,9.08281703725448
"ZMPSTE24",11.1573040631583,11.1203510684035,11.2662196172632,11.1033757536475,10.6793998261134,10.7292228707714,10.7703612048725,10.7427096527308
"DIAPH1",9.1024599567441,9.43211176709314,9.13723571932984,9.28379893864279,9.17436838769957,8.9885500738308,9.28889572353098,9.02511277545094
"LRIG2",6.94616728950098,7.2157483790129,7.09574286663246,7.24660956510917,8.21356666565894,8.00911473361923,8.03899524257591,8.18973937456927
"COL1A1",16.6583514731111,16.7751508428904,16.7903372023134,16.7850089948464,12.4359563862317,12.3442930615525,12.4074294805841,12.4587683590236
"ACTN2",12.5318839186562,12.6441248555647,12.6570448404046,12.6979358964593,7.14128028111462,7.2538878994038,7.18043284601045,7.20149030642493
"SFRP1",5.53712203476167,5.27519428167883,5.6031765736581,5.1853176024576,5.49722626066647,5.83770825192739,6.1172530657633,5.81266297726893
"AK3",11.5067238752598,11.5201222698816,11.4745229633686,11.4730286242761,11.2383713349849,11.0892758222688,11.1325712875553,11.1593379146717
"SLC7A5",13.8386852273505,14.0421980808068,14.1087200895669,14.1178944988493,10.1206130808254,10.2941917402304,10.1496865135873,10.1157110231299
"BTBD6",10.5082763946233,10.3214765166176,10.3067658393353,10.2950724463066,8.92777940655013,9.0011231198757,8.70499899663125,8.91611855692985
"RCAN2",9.11400476473184,9.08242970350063,9.29075916889236,8.95494626899499,7.69236532230779,7.87574774409551,7.70143541054169,7.98142336362596
"SEMA6C",9.50097116502932,9.42756967093717,9.44499789760518,9.44973151450097,5.53691840021421,5.49195086399164,5.41652629919216,4.95631213997155
"PDLIM1",11.3823411473202,11.290431222438,11.4343705844516,11.3023117178341,11.1634814264415,11.3145981928089,11.1518635509624,11.1704935587819
"ST3GAL5",7.52501724010432,7.30980083683442,7.39309508977615,7.48390214882526,12.0747560297094,12.1384525816459,12.1932796126685,12.163856039822
"SCD",13.6214362356489,13.9154528650485,13.944507156582,13.9391971486314,14.8551405461086,14.778067532932,14.8806297283071,14.7982225412067
"SYDE1",10.5542358434253,10.5473678405981,10.6239387772067,10.6761075140892,9.78272331993726,9.75027451693803,9.73539193331942,9.72311713246802
"APLN",2.88755299609784,0.839394177396016,3.65083991380814,4.28426878015828,9.07107166428253,9.37758388683275,9.06845669288863,9.15660660931244
"HAUS6",8.34307454349258,8.2718374511107,8.41319625146823,8.26534426987431,9.34675728016297,9.3381704273422,9.38277053678175,9.23219096772723
"CHEK1",7.07605612442758,6.84774521214115,7.15562079500956,6.56137177519,8.73560354627186,8.7744934447442,8.59409575355953,8.82446017376485
"VMA21",9.64381655097,9.4767970742737,9.50088501330424,9.42334115461887,10.0059422720874,10.0891423676881,10.1115785094649,10.0890213374622
"FADS3",11.7507936177456,11.5814758853769,11.6243500721459,11.6294996629937,11.4639610989512,11.5024148184934,11.2793563868403,11.4053109672922
"ATP6V1B2",10.8969416525649,11.0123501793659,10.8413635313284,10.9933168251696,11.2476663526943,11.2287313626962,11.2280717125085,11.2066830681113
"SV2A",8.85347627126202,8.86948695687745,8.9494612921935,8.97876746602126,4.66464914427346,4.91270295134295,5.29530299243688,4.93206457476473
"DPY19L1",9.77878906818716,9.8800188820004,9.92124595474881,9.67675329487341,10.7803286908719,10.6629747959051,10.8149392100738,10.7759588951957
"RPGRIP1L",7.08145002387133,7.09600722993483,7.18793509077528,7.08229485792022,8.11354161263318,7.8005976397273,8.05163624647903,7.94979273882296
"TRIM2",7.5498073360141,7.86523182660967,7.7691303448251,7.68150303398414,8.35009970865318,8.14430713684249,8.3631645413408,8.41276600263447
"EAF1",8.19165202031937,8.02921657900033,8.13687989593256,8.31262996658286,10.2158538775087,10.0575534445094,10.2266327036593,10.2258618599535
"AQP11",7.51048881927085,7.00845176746526,6.74724185413167,7.2667108955884,1.73168402642148,1.52605784769093,2.23992443854543,1.63402315619059
"MACROD1",10.4231367871939,10.1447087097691,10.2032544185454,10.1845627332339,9.10688335869382,8.94551236034434,8.67673545634223,8.71092288069571
"COL6A2",13.6677627169415,13.5386048083297,13.5128051129601,13.5835268031521,11.1647565800632,10.988768896161,10.9981389596937,11.1755379273437
"TMEM38A",9.69167219977969,9.73343785847795,9.55954100030839,9.7775826077867,10.9457376117082,10.9313240689926,10.9151593459452,10.8593110924392
"ARL6IP1",11.2059315865906,11.0353038763052,10.9123329620075,10.8508132935695,12.4477355059592,12.4468388440573,12.5564092321387,12.5096153641051
"PLA2G4C",8.80899843793311,8.53938633534862,8.51509632424251,8.76372252555286,4.45323817746898,5.06549983964636,5.22252871779356,4.82783673595026
"EPHX1",11.0764564446285,11.0704160473087,10.8296250903322,11.0201213735867,12.9290525452893,13.0487592773169,13.0556343814589,12.9878115538516
"HP1BP3",10.7981264246772,11.0133561654804,11.0103817637547,10.7826340264948,10.797617350023,10.7537016347015,10.8589387464124,10.7691631161812
"PDLIM3",12.1511048747991,12.0805546183639,12.1198783704622,12.0957537043117,10.4901905196429,10.4196299356189,10.3353819685832,10.2644870197416
"ADPRH",8.86568706743112,9.00888412888841,9.02636014469113,8.80442388067524,11.0865706291541,11.0905263821151,11.1098332789561,11.0509677041215
"SHISA4",10.6475510618149,10.4622329304695,10.4983765572799,10.6590691223046,9.8409867903396,10.0573123714394,9.89652523582798,10.0059645581849
"CNOT6",8.78185860785183,9.0253483369834,9.07351463760637,8.97456757522742,10.5352804250077,10.3503698052809,10.4862806259231,10.5800741363078
"DBF4",7.30802716315372,7.07820374799066,7.36693959308303,6.82402155597341,9.52624123272332,9.28078383651291,9.52417598870068,9.51929418405282
"COQ8A",8.66159823934228,8.79714767518667,8.63639895313561,8.70144819352551,7.94685310888691,7.56984314703658,7.93883132777948,7.49456399552045
"TFEB",6.70059649974952,6.59766811829316,6.73265980840959,6.37981573292034,6.57706791373184,6.61780933435122,6.7547040359497,6.41275608861966
"AP3M1",9.9038625528719,10.1854211365434,10.1936854339284,10.1339786317163,10.4404090868463,10.4360830301567,10.3700983006285,10.4694728402094
"ARPC1B",5.34857137055987,5.48441744114839,5.10172358016339,5.40315315832184,12.9022659634831,12.9711801542879,12.8032623277477,12.8294038543098
"FOXRED2",8.71755936337454,8.81542535081237,8.83996818513901,8.84581815430211,7.76117666501995,7.32974649464172,7.41076503250328,7.65877034845966
"CMBL",9.77597763310751,9.57516590384303,9.74922180038392,9.84635507297473,9.19386638570305,8.91530308594478,9.23758620714489,9.0662268679904
"SNX8",9.92431028668079,9.9822500788639,9.87351785217543,10.0228724597188,8.81545415444221,8.62211789776652,8.62472329807244,8.6906908188988
"FSD1L",8.52661913502171,8.74561871749519,8.58773687042233,8.49540386104507,7.82153738368213,7.35901784048336,7.5401913267415,7.64788516607704
"ENPP1",8.3833623761549,8.46998453075335,8.56337476246681,8.53719682666335,10.3200689969062,10.2441169406858,10.2846781091498,10.1768650505068
"BST2",8.23344134157778,7.48859373826281,7.12194483673979,7.94170618734164,15.1650635146154,15.2688649950844,15.065103620795,15.2879527591069
"STK17B",9.97106558927122,10.201421647177,10.0542914222114,10.0173781431349,11.2491468153469,11.2015504929406,11.3152329876731,11.3509261158029
"KNSTRN",9.44943758726203,9.32349341144706,9.25408042018679,9.20642587352394,10.8234647432309,10.7882192818459,10.9238903300131,10.7535797687838
"GRAMD4",8.1529341665948,8.21030635558074,7.99865310201563,8.15027587045157,9.13663927359372,9.07279754068047,9.21048588218362,9.08810800678681
"PPIC",10.5016337178539,10.4434167601249,10.440820272356,10.2152451288062,13.989511469373,14.0739749803407,13.9746580591032,14.0384788568632
"SUSD1",7.53920333884028,7.83916414106579,7.81409261204392,7.54261014406312,6.61035619078282,6.97099287332327,6.6140831646003,6.83767680984238
"UBE2E1",10.9560038601018,10.7702055303259,10.8118992921843,10.7586450285734,8.83908482021923,9.03174169844701,9.08604468958564,9.07926922641029
"SLC35C2",8.64537199049566,8.62148609995527,8.44038137684899,8.7088906737523,9.64832419934038,9.80572735467914,9.62092522021772,9.55555210067886
"OIP5",6.79618261774492,5.45878799266957,6.76242176285418,6.09600389866054,8.8130425518707,9.1290318925056,9.12692425653836,9.18107186642986
"CAPN5",8.25733966828977,8.13971686749935,8.25136136084434,8.21519812351128,7.54169297009969,7.70320891279592,7.60228020746,7.71550660508312
"CDC14C",4.67492990501253,4.8385239985209,4.03501720588567,4.94095617012021,8.62771659868245,8.55434119167446,8.72092510443696,8.72282825966503
"LZTS2",10.4685016890035,10.4596735395845,10.4306846493237,10.5973238036119,10.6709633103928,10.5927879330577,10.6069995514168,10.6465773108053
"NECTIN2",10.8257589119568,10.5794699807898,10.6438700529439,10.6552829284999,8.93065828375803,8.90841204556347,8.89391178092258,9.10335176888242
"ISG15",12.6765117196285,12.1993222263046,12.2183751086992,12.176300445947,13.8378367061751,13.9313383643237,13.6873219053749,13.8380080200899
"CDC42SE1",10.6690761338554,10.7627552515269,10.7831832404638,10.6479667787784,10.9073185292152,10.9580824063731,10.9122703648192,10.8651441981157
