"","Hd1_1","Hd1_2","Hd1_3","Hd1_4","Md1_1","Md1_2","Md1_3","Md1_4"
"CDC25B",10.1951735373212,10.0991771129745,10.1794831518484,10.1107347221787,8.42000032901497,8.34577989872767,8.39339242110171,8.4865748011635
"MPST",7.04264317883879,6.78919608410073,6.79439107732665,6.75717346286742,9.07895783816073,8.96464245915512,9.03127962842436,9.03403529209457
"TMEM119",10.2921611830894,10.3661289111886,10.4642902491425,10.4712611927542,10.7078889569444,10.4979996904288,10.615869272698,10.5067076124901
"SIK1",5.22705152466187,5.27319335712216,5.54871785894501,5.50964670242575,5.55088082821067,5.76390091585405,6.02991361762981,5.39503148264686
"POLE3",8.72588764526064,8.72541326008183,8.48232685812939,8.60409560235395,9.13870665974427,9.2869657657471,9.3990026283883,9.31169173830427
"STAT3",9.29795770728488,9.284993757302,9.3257681574456,9.29748790544661,9.04222117143676,9.0077885543465,9.08444334094719,9.0194868299092
"PPP1R15B",7.74630925496552,8.0162138164667,7.8302821039325,7.84277829291274,8.97980086844291,9.01619160235173,9.08222585375889,8.98960726059089
"EHBP1L1",8.95743498669325,8.82252334011767,8.9316698026812,9.02613790462502,9.31516977926078,9.32051028994249,9.52262971166912,9.4339835898174
"LAPTM4B",9.83257407555022,9.90195275196825,9.73745330236138,9.80142262056988,10.2522247308799,10.3043081698722,10.1187831493234,10.0599775156324
"MINPP1",8.75389881431792,8.57062517193232,8.55177131468636,8.56714909827627,8.47572866892734,8.50592462732069,8.41702599669993,8.43226545150533
"SLC38A7",8.05336342855066,7.94294497896179,8.08402285780456,7.97337283672188,7.58093212807005,7.48160685584303,7.65833023080792,7.38032777676396
"ENTPD6",7.60318757738912,7.73800072946826,7.63057293281248,7.56982609833427,5.64630124526187,5.7459740346831,5.78782051481219,5.83193888023319
"PIGS",9.15647180898565,9.07858245896682,9.14718212910281,9.16680022849892,9.8934796883503,9.75635141845803,9.76377819389367,9.78161480446456
"AXL",9.97241653131263,9.99991374768894,9.94940477075192,9.95694239035652,11.1631462615207,11.2103895263392,11.228760898535,11.1754757954987
"PCYOX1L",6.10407723629354,6.20291417558027,6.1615301513208,6.18899799152957,6.67369939128801,6.35393464032797,6.50650829871014,6.34378466771292
"SUDS3",8.08782805889951,8.3252211558948,8.17618972805261,8.26671912533093,7.60503680316826,7.73447212463857,7.67176991810715,7.84188245345199
"GPR155",5.65066650843473,5.97655323668849,5.6314408396638,5.57823707172994,4.81432679205917,4.87672012195638,4.54770378998414,4.73409996129452
"PCGF3",8.05898862867313,8.11573839705904,8.08943985752015,8.16752609781654,8.15376706778466,8.1591413953511,8.20236370468739,8.14821033441251
"SLC7A5",11.6818940660862,11.6301898027856,11.7912140806926,11.7489720984773,7.79543589210108,7.81173749397944,7.85107525927554,7.73043394239593
"SLC5A6",6.71454539197171,6.81138749154404,6.70703526085588,6.84112169220003,5.25332585210274,5.04318525458384,5.26554409991706,5.05449370935131
"XPO5",7.12228299734733,7.30667525895274,7.20231148513461,7.18390854561269,8.72326698497085,8.5829183522301,8.58871212218102,8.72772760567275
"TRAK2",8.59717932980852,8.86809527175452,8.75536451864477,8.83019552286483,8.35356238679473,8.27822021805267,8.42670414403235,8.31348448451004
"TTLL4",5.79040485090148,5.95019802138211,5.75079007472248,5.55363242884423,7.37878132471302,7.35882999947126,7.33873964927512,7.47060520673272
"PROB1",7.38875471074709,7.36273865965273,7.48578865009069,7.31876014945525,5.50833028915246,6.02226776283495,5.81457895042836,5.79174621594193
"SDC2",8.59370711577993,8.46199151345649,8.33645006937882,8.48693016265684,12.7080471872679,12.7968971760843,12.5806592142066,12.6968164397906
"GINM1",9.27927952173993,9.26477487385602,9.22054103118225,9.32143485460989,7.78264491287663,7.87041562690803,7.88389926774948,8.05245335431244
"KMT5B",7.156074410899,7.14375488801366,7.2507691338107,7.33656107439053,7.12116401874432,7.1801397859681,7.26231010393551,7.32055296362377
"PROX1",4.75324295427189,4.94109809160324,5.16166671438598,4.8984494967824,0,0,0,0
"ST3GAL4",6.80312848919016,6.82987349240064,6.66503323562502,6.81961222691264,8.54313446236205,8.46348249627547,8.46126935313712,8.44232778270219
"SEC14L1",8.23551350860734,8.33067417355838,8.32010619153148,8.33605995359168,8.76006270971624,8.6812302880543,8.85395673383914,8.88792077593242
"SYNPO2",9.49433875657699,9.62725122579693,9.67101500986978,9.64958915527806,5.90940646402895,5.93202181688919,5.88642914416209,6.03652878890766
"EIF4G2",11.9527615388324,12.0380481780381,11.9885155233269,11.9981367365922,11.2281989068378,11.3337178049625,11.2511618328217,11.3297964058108
"SKI",8.78468396049895,8.78278338286032,8.84203869386824,8.90245934651399,8.99234080678349,8.96653490853881,9.0772615020362,9.02155770537318
"KDM6B",7.26325839037905,7.31636862800095,7.3958958656155,7.06860297315567,7.38949432738099,7.5028423802412,7.52377737650724,7.45997617446186
"COL14A1",9.50766481958882,9.54310950196452,9.61988450119762,9.64947722976283,2.80369014178798,3.33592781485873,3.03900039340506,3.8122811875455
"CDH11",8.7410480071673,8.80244279123461,8.77715835640448,8.76529914277805,9.70146784702898,9.65991133462812,9.542010884935,9.68643919451434
"ENDOD1",8.7929238524069,8.85287610853159,8.90021386548328,8.80330978843816,7.60737846084106,7.62519218328902,7.41962484818273,7.62620655833548
"IGDCC4",8.42232857483722,8.54906765529458,8.62771857557226,8.55942700642583,4.25648333935662,4.18966720385272,4.22469198339683,4.18623522687455
"MAPK6",8.72193184626121,8.79586197376693,8.82531807772018,8.85737510354718,9.45102561849037,9.52910984444476,9.41315673399784,9.50375774806024
"ATP2A2",9.6221780601539,9.69625594129079,9.75823785947794,9.69149993062491,10.015724173938,10.005449893067,10.1892818104347,10.1324829262061
"RHPN2",5.79701495465458,6.03487204457987,5.8791466972186,5.90512975079996,4.26897425065743,4.15399291724754,4.22829769744012,3.92598123932566
"FAHD1",8.46425664247516,8.4210001554287,8.53164134363653,8.51835220762782,6.00088705662023,6.17128385172718,5.84177946622155,6.52953183898384
"CDC42SE1",9.45029543202754,9.3700353861889,9.50838629947048,9.38468657499384,9.38525498840839,9.38073363619147,9.43720999609153,9.43327364148355
"MCUB",8.0875521541395,8.09532035793169,8.05929534709871,7.88587096772362,9.32135333003725,9.30310729999304,9.23839258467399,9.37083141948326
"SGTA",9.28995594875114,9.07611167300318,9.2722616111304,9.20617267819251,9.83202015438948,9.64743846958495,9.78598266145173,9.88224968013425
"PRKAR2A",8.43254880968635,8.67866734491221,8.50827099736894,8.49253777442267,7.93608585115123,8.01381260677821,8.01826025241431,8.03370962488576
"SPATS2L",10.7553673202639,10.6982228606143,10.7452763846009,10.6939085989639,1.12606118432799,1.51035531394451,0.852268552874051,0.867597531993521
"CEBPD",9.0741332098584,8.80456836318957,8.91658221538921,8.92424356396782,6.27807426263476,6.15869844261204,5.91658403055276,5.80407983258728
"ZEB1",8.80416000611845,8.96664082598708,8.96839533490364,8.96321480371168,9.06130343139209,9.16694250692634,9.06446302083641,9.14819079733409
"ARPC1A",8.151196532687,8.38814796002578,8.09803410803056,8.32057584939756,10.1225004067214,10.0734108373325,10.0241165162077,10.0884410834396
"NRN1",9.94770189162099,9.90478023201056,9.85543340528175,9.96809432471823,4.40235468983536,4.79264731113636,4.38500830512929,4.94383180749926
"KMT5C",7.07395387105251,6.69586164262873,6.98717844873233,6.86982560833424,7.28714893889665,7.12955409416513,7.25733329350561,7.21590969430747
"EPM2A",4.30943389371773,4.06972211224733,4.05591208865209,3.82731338017662,4.92794486885087,5.14917084520103,5.0153592912442,5.03882916484959
"CNN3",12.4158625177954,12.4780029265762,12.441565399598,12.4563170225171,12.7868090254584,12.8596272713137,12.6330128055848,12.8180834352098
"UBE2J1",8.80884871974109,8.81945055487103,8.80872937460755,8.70047236396741,9.93218872556319,10.0390471115616,9.80153231300057,9.90875708558094
"BRD1",7.49465228138912,7.41568538593403,7.49528055845424,7.63537581684841,7.98981108558884,8.04993067279618,8.18178479960944,8.01770991206703
"VPS54",7.98525402981212,7.95601779441979,7.83200738534259,7.93403601309242,7.21389000233997,7.40143475831624,7.32707866025329,7.3487070235217
"NR2F6",9.11021819492253,8.86337244135283,8.92660731594395,8.83629139263005,7.95727392386821,7.88302185010196,8.08517980419792,7.84380840284664
"BCAR1",8.55366828201184,8.30984636057332,8.4013642620695,8.4058954595674,9.1538206157506,8.9802570661739,9.14335959572129,8.92314785699946
"HOXC13",6.63322813914884,6.62465303910623,6.6524371612024,6.88844980307507,7.67707587212066,7.57194940157088,7.64057961682871,7.58518118967367
"AKIRIN1",9.59186433907162,9.66181452817736,9.62402981545944,9.60889582584709,9.16327361126717,9.12953804900852,8.99487472044465,9.14088240600469
"SPCS3",9.19981875573412,9.40814458617795,9.27756698371934,9.17999439673917,6.53935737788557,6.46489969050211,5.92946261372722,6.56866585626096
"TWNK",6.30737982663463,6.49056478332672,6.49830642016943,6.68233097610014,6.7255047140659,6.81504374756284,6.90125926955937,6.73807699205934
"FBLIM1",7.53838109483682,7.20612658754495,7.44578890491728,7.32561038244673,8.64921683085135,8.62216257298196,8.58860351443808,8.4804309841611
"CARD19",7.55452285553162,7.48547449843969,7.79559028175912,7.78431144461189,9.1496301360923,9.15081969491476,9.12054793340237,9.12561624662718
"COL6A1",12.550821369616,12.4468898102857,12.5068239226469,12.4458360077649,13.1950861208211,13.0621013068847,13.2380095177131,13.1877970176562
"LPAR4",6.70830521860793,6.79169792905492,6.89562998275853,6.84213516497985,6.59731859485875,6.74690943199449,6.47460147739652,6.82449352407648
"CDC23",7.83306595569534,7.88217265252043,7.85872729971068,7.87270502002653,7.5824058821698,7.72611688220003,7.563285284473,7.77831833830414
"KLF5",9.53087637853077,9.75491819134961,9.60666433655505,9.73362482163339,6.30333149193481,6.4248626445192,6.52718325767459,6.50387919177608
"MYADM",8.89603136469068,8.86668026902738,8.8097319512039,8.82131564226606,11.4896363686421,11.5110026988254,11.3149815626483,11.4514518330252
"THAP2",4.88095964889221,4.97808104406629,4.87558106349552,4.84395330364954,7.56804228399599,7.64488821511425,7.51833298421281,7.56795191259146
"DYSF",10.608167787644,10.6744631104028,10.7702362080787,10.7541023329578,6.54675632292757,6.42900650157158,6.55283707580905,6.65711930127155
"ASAP1",8.56308341359353,8.70718480233607,8.69241753742873,8.62285673821638,9.06025932632747,9.0212269091564,9.18192394232351,9.12113055024079
"MRPL30",7.87870665936295,7.9792479016799,7.88767576339514,8.16110261808668,8.84053199361982,8.97251821342711,8.79170006010078,8.78013489986678
"DPY19L3",6.95784558364148,7.06328167132453,7.03071908394787,6.95047620017855,6.84637652822666,6.90574133351014,6.84602316934657,6.93536899564345
"ZNF362",8.33648042914579,8.32224668052033,8.31680489333913,8.46971543862083,6.86379262208274,7.03893592196144,6.88838153220671,6.92833161217409
"PLEKHG5",7.38296672065378,7.1914822603897,7.58785019187491,7.31792537220893,8.58114428701334,8.42874970048818,8.58997526287412,8.5040948015489
"YIPF6",7.46957594377141,7.62389475257101,7.51926073004665,7.63471988641075,7.1224513720189,7.26286519778113,7.23639651680868,7.37588367811934
"C6orf120",9.76398142241493,9.69694600236535,9.49523366540109,9.62447862332202,8.70467526972393,8.67285315504281,8.63898125278416,8.70489289592144
"IGF2R",9.93518325597149,9.98335199491793,10.0951254130599,10.0899698186741,8.61952593635453,8.60500599977283,8.84741718729352,8.76006781259999
"SLC39A9",8.45200472049626,8.59135788513858,8.51617361032999,8.57149561672522,7.47338033325412,7.63483020360497,7.37442424442964,7.638821276071
"KNSTRN",6.42317851706287,6.46434209119165,6.26467209694732,6.39634595719977,8.23399394958887,8.33522082787606,8.46534155499958,8.41264033732307
"SESN1",8.41854111632287,8.58201648799407,8.4549930885402,8.36669785064049,9.75363097418657,9.81571154157104,9.77830537841824,9.75054524196676
"MSC",8.12131645574012,7.72179803105362,8.10283964574019,8.02080617911984,4.65351882948868,4.82012231273198,4.99929200022005,4.70056028968377
"ADGRE5",7.80509549865484,7.76098134584094,7.57871242488515,7.68062540466207,9.52981352426958,9.6432104328905,9.4985744242094,9.50843134559369
"TENM4",4.27121708829775,4.23793756878775,4.34364447638279,4.37979567216963,2.70229724023254,2.5942752581442,2.64731839131794,3.05625752246849
"THUMPD2",6.90254831777243,7.1033360432975,6.74690232918655,6.81482649672228,6.41690822062392,6.39699002963329,6.56381871275187,6.47502594882963
"SLC25A22",6.79266901079087,6.7706624815949,6.7448888845413,6.8636694417973,6.49131949722354,6.6323652809313,6.5014730254113,6.31814263733655
"SRA1",8.71996671825451,8.66361218780707,8.67552457326377,8.88540291931967,9.3855779060384,9.48510851346869,9.41945864659031,9.4316126173753
"JAM2",7.98882162286429,8.127949704688,8.25948615495157,8.19959761822259,8.03620880785106,8.0989932417679,8.01178909075838,8.16361692262928
"STRN4",7.91892168850125,7.56707598034461,7.71783701194778,7.83213836596863,7.70439248833165,7.65022631138081,7.71361656495811,7.58351872209519
"FBXL12",8.08000008556113,8.02450583917732,7.98112732984224,8.10961428935831,6.03122017815167,5.86285991698036,5.90097573299551,5.55814116477707
"LGMN",6.84955698033746,6.9108329980536,6.87124164678522,6.96587028552418,10.3182724369845,10.1420967892439,10.0731877485706,10.1449144027798
"NCKAP5L",8.69248498947348,8.59836651274537,8.80514443981505,8.62490248527923,7.45313010990796,7.35508658577963,7.46240379402257,7.33094501265884
"MKNK2",8.02054651300548,7.97249299473739,8.00441168768624,8.09432398367873,9.53089155840793,9.42907018738097,9.52705602131039,9.37631984621303
"CLDND1",7.70628481837255,7.87919578897778,7.75564593633743,7.65217246632671,9.33573060766394,9.46249616801171,9.36378241045968,9.34625699303173
"C12orf43",6.50603860373222,6.31557457047689,6.06690979762348,6.17244947320171,7.96452816490936,7.68632509309254,8.01128963829218,8.07898865092364
"SYVN1",7.66923122588015,7.66871094677123,7.77476602216659,7.59867272403916,8.16124849238232,7.80957579194563,7.84692563319734,7.96998550793419
"E2F6",6.88137240897307,6.92318576610354,6.95250084146629,6.92384967258408,7.14729192399106,7.11023806941901,7.08124214861158,7.33041863879074
"BAK1",8.07828542165299,8.07938612078468,8.26765881502035,7.93644100478998,9.60689024527726,9.54155597597263,9.48066298429268,9.48299561800381
"USP6NL",4.90799329114387,5.13576567210417,4.77537607207562,4.89861014260238,7.04263160992375,7.15015945112259,7.10664911726378,6.99763576064047
"ARHGAP28",5.70935685643208,5.76670247274196,5.61932429680588,5.74006781131012,8.39803846927647,8.46560440973046,8.34754599136133,8.44096180403719
"AVEN",9.56093033099516,9.64209220084511,9.47308746130797,9.60889582579088,5.40931125146059,5.54548885547041,5.9861811338649,5.78040969205545
"RNF145",8.54258167378566,8.69371264175439,8.58915153650128,8.67598633034721,9.34103465645309,9.23068159536894,9.38687678653059,9.32437066390828
"SH3PXD2A",9.58128728410954,9.73352507821083,9.84227976914386,9.79449052274162,9.28712799024782,9.29207041451976,9.51297425930161,9.38252255694267
"OLFML2A",10.8017603357852,10.8722747482203,10.8542401972027,10.7956840821527,6.69448010552441,6.58222454269583,6.6662100782554,6.39161463804162
"ESYT1",10.0053417258353,10.0698700002811,10.0094650853622,9.96216529490093,9.2829964571025,9.21287371487631,9.35355681186788,9.24480446810207
"ITGB2",7.11112001268519,6.8984783464493,7.02906617316066,7.13812556634527,3.18021909987433,3.60438586532744,4.0040929081793,3.64556291324821
"PUS1",6.3509482617253,6.16556100325475,6.08932107605866,6.07743859487577,7.58811990026187,7.61830085153496,7.85729608946494,7.61224365068247
"ACVR1B",7.12341583407264,7.26141209743791,7.28267090067337,7.34751300662378,6.15779615017952,5.73596791206075,6.29801988581121,5.84378816405334
"BCAT2",7.18016019043455,7.08187962299465,6.8657921268929,7.15113177359326,7.87875984840959,7.79188462424581,7.67261352708138,7.92545741117387
"ATXN1L",7.22319976117468,7.21750255575722,7.13044380962543,7.29148354217035,7.71734324214734,7.74371661992299,7.90482430977933,7.84373680461926
"C1QBP",9.79870078052006,9.85655170541235,9.67397603443434,9.73242015082126,8.89618919898284,8.76702598872576,8.77082104418331,8.75340127742507
"ANKRD13B",6.44143320789617,6.58981784643682,6.52988103621192,6.82691575388304,8.1803466988224,8.07234707272468,8.14703395441246,7.90820947489258
"FAS",8.29442747575557,8.40897936756742,8.28363725687238,8.27853467163071,7.51164463386994,7.61441447434122,7.54802210539339,7.52587476849071
"NAGPA",7.94659788802123,7.58387991741302,7.72765369899739,7.78132164640126,7.07748056088538,6.68186310381916,6.69125085411543,6.92582328440548
"FAM234A",8.38983503060119,8.22086844304637,8.11222401681846,8.09192598476104,9.49715243292477,9.24520233992965,9.25388847600254,9.29481522916683
"KLC2",7.52982052640069,7.48287580044536,7.34215955422299,7.52611520614675,7.7275887171671,7.63832148650702,7.73112362366908,7.74905895754178
"FAM3C",11.1200407831288,11.2172722961252,11.149384151677,11.2075787415086,8.59441549006516,8.77890644111661,8.75363748904288,8.72874219020194
"SLC26A11",7.00243289132233,7.00139573647657,7.01179009988987,6.83802197660071,4.43354138365647,4.69376452630185,4.45112099418997,4.91670788231596
"DKK3",12.0957462296438,11.9615484068645,12.061538543635,12.038256697148,4.67130101155665,4.93098527714449,4.96092366358569,4.88867078904982
"REEP3",9.40602877269338,9.61454212382535,9.51742549250511,9.48423150641467,8.39257982026706,8.57474045368052,8.3237596771507,8.47720523187562
"SNX11",7.57636225815157,7.77408839642327,7.40346961474671,7.63889780978034,6.93162994146923,7.11615123104371,7.20028626234419,7.17043303762861
"KLF10",8.48018491767091,8.59466438425126,8.63544489382139,8.54792286807734,7.60204110859878,7.88314635201163,7.47862506479248,7.74422861411581
"LYPD6B",6.39253641645298,6.54516353689631,6.20631166527862,6.15608036852973,2.97711395864488,2.58384839791931,3.191994187946,2.66616734352738
"RBAK",6.79773609185333,6.78668333561467,6.95309171541341,6.92289283459756,6.80193088996901,6.8980088588896,7.00676666785894,7.19617021962444
"ARMC8",6.9000142140225,6.99443373844905,7.07481610672996,7.14848749231357,7.4251867241028,7.58294081656059,7.30563729396045,7.50557017268486
"MBD2",7.89492054965617,7.82859569651401,7.92754376857103,7.73975711402345,9.00341479750455,9.22044480600396,9.22651638698009,9.0458502248263
"MCOLN3",7.23096241125075,7.30409519091797,7.11428649022444,7.1646597799174,0,0,0,0
"BRI3",10.1727768200477,10.1341093915591,10.1019775460561,10.0283012753066,8.51123144863758,8.30366637798015,8.31869968710878,8.28549102706675
"VDAC1",11.1703620991015,11.1763712726094,11.116866580649,11.1578645609753,11.3905667413941,11.4344251569934,11.4265890636052,11.4069061325691
"ARAF",8.61588450446938,8.54132701379587,8.52882009941452,8.4171702487431,8.30206398482886,8.29974074950218,8.38489865535553,8.30870263231815
"BHLHE41",6.35531447768861,6.67372312865013,6.52265899759182,6.37803145927295,6.92619143084344,6.96125990200147,6.81964836135229,6.79851369550426
"PPIF",8.5762631769215,8.47850855878662,8.51435734768551,8.59559489546744,5.46038824597445,5.35443270468487,5.38714337809226,5.74371804229224
"CSAD",6.39612573651179,6.33741263242967,6.26912818926568,6.37007987990369,8.40585747630834,8.24794079166714,8.49664426286556,8.33354447574774
"FSCN1",11.5658761812382,11.4869188382065,11.5008808891018,11.5097356974941,11.4787613102568,11.3495564554414,11.4657755248653,11.3939045582781
"TMED4",9.85134035534139,9.94917574756848,9.83037154284948,9.80317268960857,9.41821584601799,9.39637592492481,9.35023278787755,9.48102465612159
"CLIC4",12.7095737403111,12.8842783789659,12.8800989461615,12.8207970229864,10.7731015876513,10.9019771241947,10.8812997094136,10.9291678503035
"SLC46A3",7.97954588429923,8.14987692172375,8.03536928573696,7.7740374479096,4.70228367210466,5.31500845843843,5.04847960385025,5.29669248946018
"MAP2K4",7.89172633239056,8.01127805489356,7.72672465200751,7.85920652788317,9.04536820377831,9.12241633160186,8.89588999496054,9.07443984448847
"SSX2IP",6.12072450893657,6.2127479678506,6.18368274286331,6.30201634314032,7.14204995211496,7.27585934826599,7.01873843869759,7.2230679642136
"SLC20A1",9.43125973333672,9.6349077012109,9.44398462292419,9.59826418148383,8.96007622998665,8.89785483540149,8.94809208528464,8.86414510208633
"SKIL",7.77137624783892,7.96996677597142,7.86177614521821,8.00472765034828,7.8901964048118,8.1159387182403,7.99175607997382,8.08312618429971
"UBTD2",8.78807388925724,8.78603124681914,8.75325795383312,8.91075480909703,8.9961407868652,9.25849213778594,9.3537483407124,9.37805397872343
"VDR",8.19113390911764,8.29566665517409,8.2794066293668,8.3682832809954,8.2871184231193,7.98762432894831,8.22046688920153,8.23122223325704
"PHLPP1",5.51555037089717,5.64742800923654,5.79470501206725,5.69126687618016,6.62946418835997,6.7234884781837,6.64327580630141,6.50553124431475
"VPS36",8.61714990494903,8.77676040917881,8.69611393248739,8.62194548251407,8.56586712892365,8.55355559790177,8.58730908475225,8.68266565069085
"TNFRSF10B",10.4980698650341,10.6035793811659,10.5834740280498,10.4673007469125,7.53950690925567,7.27964803877863,7.30425792046439,7.4465460265174
"PROSER2",6.52692151374088,6.3727507163554,6.68824513418169,6.70986301878601,1.81362638830969,1.61952614266292,2.56677341826567,2.61612371588333
"PEMT",7.63908627043741,7.69330380570449,7.44611978443233,7.33946492041905,5.71638075312102,5.58810337993289,6.02401979481338,5.70195154922881
"YES1",8.80525614382553,9.03464049340753,9.0226143440034,8.92082315124798,7.19702698177432,7.30530005338952,7.15512089351933,7.24560834079167
"TEX2",9.0332911271316,9.12191499783713,9.15660551591029,9.09764568259644,6.65128948521794,6.92253216684417,6.97005553843257,6.87406347646412
"BRMS1L",7.04887482762243,7.32530325188457,7.12880978217511,7.21611166008707,8.21098040630544,8.30460684672272,8.23390222281312,8.2858641307885
"HDHD5",7.25875183633237,7.08651482944936,7.07346094203598,7.1870587099842,6.37233976769616,6.25207886686719,6.277880214675,6.59703334372037
"TMTC3",7.55774447413866,7.89143793456428,7.73219975372108,7.5749082576684,8.05094674297918,8.13025396307865,7.99442713881065,7.9735610469762
"TMTC4",5.92466302103374,6.02982410827929,5.84586926625155,5.89935583788967,7.04507514444466,7.09334334050464,6.98450225785785,7.03047670840667
"ZNF644",7.50368211746875,7.76436670438587,7.62147980108489,7.46751251998203,7.11226005868481,7.27740359632247,7.08804980182133,7.14481356294218
"NME4",9.97694122263143,9.8386631721127,9.93404973513914,9.89273744204848,6.96297124931201,6.47731849542289,6.69636238518608,6.79744949554488
"TESK1",9.17040500799459,8.89931506066097,9.17307038694341,9.07146742132334,6.00460419049838,6.06475270345136,6.47831189456582,6.35585053619986
"KCNJ2",6.15802134856601,6.26019927322146,6.42262071722793,6.28886865426832,8.12754140274659,8.08216579431252,7.87192397610525,7.9690579247981
"UACA",8.51970090772489,8.69295573904964,8.60703455827683,8.63493263258297,7.88583729603368,8.1278682477895,8.28224460395017,8.17024436484348
"PLPP3",7.40644922177027,7.35846483982784,7.45692420240434,7.34339448891004,8.52801873873631,8.56548912183175,8.6384338773441,8.716280552558
"ABCE1",8.27680048724151,8.60223626397077,8.28720082841012,8.36138135919036,9.85583711113619,10.0305208556051,9.88063562552011,9.98655719007965
"ORMDL3",8.66789986242503,8.69741503678882,8.59585467240887,8.64784692274623,8.83332049774205,8.64404762498059,8.72123701549533,8.85420386458744
"TUBA4A",9.06483060127257,8.96409731095481,8.73646501652654,8.84500669820068,8.7270571012516,8.84419067556965,8.73855398108278,8.83368256476822
"GOT1",8.58940798023858,8.688894118556,8.49078605589276,8.63067901575992,8.98351226946541,8.92554032569688,8.91808811704539,8.94091101368137
"WLS",9.82812666855649,9.84350423882181,9.85077556834579,9.83658763530096,11.5704825004559,11.6085859284807,11.5283968333585,11.635716647041
"PSAT1",8.49013468727814,8.68358350944774,8.57440121868509,8.86898832713922,10.1274467468885,10.2440877131281,10.0705295201922,10.2477667325885
"SYDE1",9.45068899383587,9.40274667513379,9.52674526669704,9.46293997139288,9.1541508355712,9.03022504228783,8.95645477131132,8.96788574662926
"XYLT2",8.26282054915389,8.07921768779473,8.18697280030229,8.16791696654787,7.32192155090961,7.39397866111021,7.46691366015883,7.53896794725986
"TIMM44",7.72665498240833,7.57567010721565,7.77887340695283,7.68547339626465,8.45874897773402,8.36994908335553,8.60311397599037,8.45532020687429
"NEGR1",7.01634725555294,7.16981139440764,7.12206152117535,7.04949512604562,5.71680565000719,5.7706689314632,5.72181456316793,5.85149230214467
"ITGA3",11.6738737463847,11.5909904518927,11.6961517421954,11.6645943390395,9.33932464566811,9.24729481288738,9.38849715809538,9.30939990351727
"BACE2",7.70122445375892,7.65904820093729,7.66627800888058,7.61338310659048,3.19476261442722,3.10737697031797,2.97582584327189,3.09870751248783
"ARHGAP10",6.36855368773459,6.35433969148073,6.40638539315285,6.43633962504548,8.64203127419931,8.5880662155775,8.81491157473425,8.76733071609366
"RCSD1",7.94687913711267,8.10222242553443,8.12493561085784,7.89421124721666,0.52778803491306,0.450854585890811,0.492378884180486,0
"SCAMP2",8.84556168362947,8.79462383014606,8.78849628252927,8.75156936198375,8.2397609531354,8.34201400610166,8.18210614084758,8.262783040034
"COL6A2",12.6662883492785,12.4716568550756,12.5073473725245,12.5395277155885,11.2927053352318,11.0772546548784,11.3423084810999,11.2621691256872
"MGAT1",9.26146706143497,9.10969475190269,9.22328766018683,9.2408331400299,9.1357266672716,8.97037130557897,9.06600445667759,8.94959667658167
"ERGIC2",8.13673574418831,8.23426839439071,8.12439312005735,8.18121928537273,7.6207955293944,7.83914944737985,7.82183220297185,7.84101362361889
"STAT5B",7.09655884411372,7.13489720798651,6.94290829148087,6.98780090324563,7.54784441492849,7.56809922674918,7.93616413872693,7.68359724989353
"BNIP3",8.63660974652889,8.64102814165755,8.37177581679217,8.60559861197615,9.26144666417852,9.40599837084703,9.13080607000021,9.39980279372218
"BCL2L1",10.1243133202052,10.0477942495394,10.0484172517805,9.97042694337002,7.90291788488054,7.89836606733316,7.88291336905933,7.96148909947753
"NOMO2",8.4121382530801,8.71536617062744,8.47388962976931,8.59435734087993,8.13089363105755,8.18534580053428,8.32837794605471,8.33508944209186
"UNC119",7.95551319194215,7.80752007995184,7.84019225684748,8.08261408091969,7.46158646713448,7.39016024813618,7.49697830768729,7.72794859505594
"CNNM2",5.71568558202951,5.70085145373624,5.72906318080051,5.37544003658954,6.12625758037955,6.33914982354862,6.22773643492718,6.16150919290255
"SIKE1",7.63861916672274,7.66460398314006,7.50758532287895,7.58341293250531,7.40309152555215,7.42103944341974,7.33996069778925,7.47657846010492
"CREM",6.17178344647205,6.1942481531879,6.12625381301524,6.15654572216183,5.38225285396727,5.61220095308506,5.39040897875822,5.29438957599827
"ARL8A",9.00133693954398,9.04939938761921,8.8556895443224,9.00762099203384,9.15940510521436,9.09505559399551,9.25794344391585,9.33582890228979
"COG7",6.43863223843392,6.47855312653291,6.37623472967352,6.25242617047682,7.12754058004894,6.98135659702797,7.0247888749074,7.16260164214232
"RAB40C",7.26461676804639,7.02699944022282,7.11563875139606,7.27708938397249,7.28653023477391,7.09947943795456,7.10649068821025,7.05545187905173
"RAPSN",11.2804476997848,11.1900244180238,11.261306015179,11.3183144241921,8.11032045980377,7.93900075803708,7.76984565533206,7.90354031612793
"ALG13",7.04957705104486,7.17260449300531,6.90987652114013,6.71169442265103,6.16591765320112,6.1965615053877,6.01914139087258,5.84626937227046
"UBE2W",6.59628566035201,6.90426898384597,6.63236248482693,6.71984794798564,8.11876752133776,8.35446038940306,8.16246360366366,8.26202192675236
"RGMB",8.06883940206007,8.23265810738184,8.06052583319611,7.98587752855749,7.02514254252332,6.88800873376428,6.93412520320757,6.92822422639805
"CMPK1",10.1654333948973,10.2654516492721,10.1993863166709,10.1154332583482,9.73056467054202,9.90447359129764,9.81001117651575,9.88152604947689
"MTMR1",7.70929493937444,7.60051553616003,7.4094356908816,7.66549681466966,7.30688537836198,7.30279033081139,7.0479417407742,7.35926584415628
